organization,project_name,location,recording_date,method,status,observer,longitude,latitude,hide_location,buffer,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitatiohourly_wind_speed,hourly_visibility_km,hourly_station_pressuren_mm,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,url,source_file_name,observer_id
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1081-NE,2021-04-21 19:55:00,60s None,Bad Weather,Austin Zeller,-114.334320,53.646213,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,18km,2.00,20.00,11.00,0.00,0.60,0.40,0.00,EDMONTON STONY PLAIN CS,766.30m,18km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1124)@1.5m,-1.67,-34.96,,0.021596,-1,0.999969,0,-1.96,-32.9,,0.03207,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=364786,1081-NE_20210421_195500.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1081-NE,2021-04-21 19:55:00,60s None,New,Alice Pearson,-114.334320,53.646213,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,18km,2.00,20.00,11.00,0.00,0.60,0.40,0.00,EDMONTON STONY PLAIN CS,766.30m,18km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1124)@1.5m,-1.67,-34.96,,0.021596,-1,0.999969,0,-1.96,-32.9,,0.03207,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=363393,1081-NE_20210421_195500.wav,1059
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1081-SW,2021-04-21 19:55:00,60s None,New,Alice Pearson,-114.334320,53.646213,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,18km,2.00,20.00,11.00,0.00,0.60,0.40,0.00,EDMONTON STONY PLAIN CS,766.30m,18km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1039)@1.5m,-0.07,-17.95,,0.050336,-1,0.999969,0,-0.04,-18.57,,0.039591,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=363451,1081-SW_20210421_195500.wav,1059
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1081-SW,2021-04-21 19:55:00,60s None,Bad Weather,Austin Zeller,-114.334320,53.646213,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,18km,2.00,20.00,11.00,0.00,0.60,0.40,0.00,EDMONTON STONY PLAIN CS,766.30m,18km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1039)@1.5m,-0.07,-17.95,,0.050336,-1,0.999969,0,-0.04,-18.57,,0.039591,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=364843,1081-SW_20210421_195500.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,191-NE,2021-04-21 21:55:00,180s None,Transcribed,Austin Zeller,-117.481285,58.945358,"",5500m (Buffered location),HIGH LEVEL,339.00m,40km,-4.20,4.50,0.10,,,0.20,8.00,HIGH LEVEL,339.00m,40km,,,,,,,,,,,,"Natural Burn,Swamp",Wildlife Acoustics Inc+SM4(AU-416)@1.5m,-1.41,-49.82,2,0.00385,-0.992098,0.971791,-0.07,-1.77,-38.33,2,0.03038,-0.980404,0.966839,-0.17,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=246967,191-NE_20210421_215500.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1082-SW,2021-04-22 02:00:00,60s None,Bad Weather,Austin Zeller,-113.994789,53.588359,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,9km,-5.00,1.50,-1.80,0.00,0.00,0.00,0.00,EDMONTON STONY PLAIN CS,766.30m,9km,-1.90,-4.30,83,0.00,,92.60,36,24,,-8,NA,,Wildlife Acoustics Inc+SM4(AU-536)@1.5m,-4.71,-33.98,,0.023071,-1,0.841797,0,-3.09,-32.95,,0.030463,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=364908,1082-SW_20210422_020000.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1081-NW,2021-04-22 06:51:00,60s None,Transcribed,Austin Zeller,-114.334320,53.646213,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,18km,-5.00,1.50,-1.80,0.00,0.00,0.00,0.00,EDMONTON STONY PLAIN CS,766.30m,18km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1055)@1.5m,-0.05,-41.68,,0.011184,-1,0.999969,0,-0.15,-35.03,,0.037312,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=364814,1081-NW_20210422_065100.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1081-NW,2021-04-22 06:51:00,60s None,New,Alice Pearson,-114.334320,53.646213,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,18km,-5.00,1.50,-1.80,0.00,0.00,0.00,0.00,EDMONTON STONY PLAIN CS,766.30m,18km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1055)@1.5m,-0.05,-41.68,,0.011184,-1,0.999969,0,-0.15,-35.03,,0.037312,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=364038,1081-NW_20210422_065100.wav,1059
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,160-NW,2021-04-22 06:51:00,60s None,Transcribed,Michel Vorasane,-118.207489,59.170574,"",5500m (Buffered location),HIGH LEVEL,339.00m,85km,-8.80,2.40,-3.20,,,0.00,7.00,HIGH LEVEL,339.00m,85km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-492)@1.5m,-7.91,-42.85,2,0.020539,-0.767822,0.776611,-2.2,-9.16,-47.74,2,0.01205,-0.600433,0.478607,-4.43,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382513,160-NW_20210422_065100.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,161-SE,2021-04-22 06:51:00,180s None,Transcribed,Austin Zeller,-117.813477,59.192176,"",5500m (Buffered location),HIGH LEVEL,339.00m,73km,-8.80,2.40,-3.20,,,0.00,7.00,HIGH LEVEL,339.00m,73km,,,,,,,,,,,,Marsh,Wildlife Acoustics Inc+SM4(AU-520)@1.5m,-29.76,-30.69,2,0.030935,-0.002287,0.051939,-25.69,-32.72,-36.71,2,0.018573,-0.003261,0.031063,-30.16,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=246933,161-SE_20210422_065100.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1293-NW,2021-04-22 08:21:00,60s None,Transcribed,Michel Vorasane,-116.083382,52.514469,"",5500m (Buffered location),NORDEGG CS,1332.00m,4km,-6.80,2.20,-2.30,,,6.40,5.00,NORDEGG CS,1332.00m,4km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-101)@1.49m,-21.94,-42,2,0.015897,-0.065979,0.128357,-17.83,-28.92,-44.57,2,0.012086,-0.025238,0.067749,-23.38,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382894,1293-NW_20210422_082100.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,191-NW,2021-04-22 08:21:00,60s None,Bad Weather,Michel Vorasane,-117.481285,58.945358,"",5500m (Buffered location),HIGH LEVEL,339.00m,40km,-8.80,2.40,-3.20,,,0.00,7.00,HIGH LEVEL,339.00m,40km,,,,,,,,,,,,Game Trail,Wildlife Acoustics Inc+SM4(AU-418)@1.55m,-1.18,-48.2,,0.005081,-1,0.999969,0,-0.69,-47.26,,-0.005341,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382584,191-NW_20210422_082100.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,221-NW,2021-04-22 08:21:00,60s None,Transcribed,Austin Zeller,-117.539810,58.754405,"",5500m (Buffered location),HIGH LEVEL,339.00m,26km,-8.80,2.40,-3.20,,,0.00,7.00,HIGH LEVEL,339.00m,26km,,,,,,,,,,,,Clearcut,Wildlife Acoustics Inc+SM4(AU-1044)@1.5m,-22.8,-42.82,2,0.014983,-0.117889,0.111023,-18.57,-30.33,-50.16,3,0.006869,-0.029327,0.047241,-26.51,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382347,221-NW_20210422_082100.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,281-NW,2021-04-22 08:21:00,60s None,Transcribed,Michel Vorasane,-117.608231,58.424129,"",5500m (Buffered location),HIGH LEVEL A,338.02m,34km,-7.50,2.30,-2.60,,,0.00,,HIGH LEVEL A,338.02m,34km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-993)@1.5m,-0.33,-35.28,,0.038051,-1,0.999969,0,-0.67,-34.91,,0.050268,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382953,281-NW_20210422_082100.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1082-SW,2021-04-22 12:00:00,60s None,Transcribed,Austin Zeller,-113.994789,53.588359,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,9km,-5.00,1.50,-1.80,0.00,0.00,0.00,0.00,EDMONTON STONY PLAIN CS,766.30m,9km,-3.00,-11.40,52,0.00,,93.13,33,17,,-9,NA,,Wildlife Acoustics Inc+SM4(AU-536)@1.5m,-5.11,-32.61,576,0.02311,-1,0.999969,0,-6.99,-31.29,2,0.030381,-0.812683,0.700623,-1.8,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=364909,1082-SW_20210422_120000.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,279-NW,2021-04-22 12:00:00,60s None,Transcribed,Michel Vorasane,-118.308250,58.451194,"",5500m (Buffered location),HIGH LEVEL A,338.02m,69km,-7.50,2.30,-2.60,,,0.00,,HIGH LEVEL A,338.02m,69km,1.00,-8.60,49,0.00,16,98.10,33,21,,,NA,,Wildlife Acoustics Inc+SM4(AU-419)@1.5m,-4.37,-31.39,,0.045981,-0.82843,0.999969,0,-1.2,-35.23,,0.040488,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382669,279-NW_20210422_120000.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,160-SE,2021-04-22 15:00:00,180s None,Bad Weather,Austin Zeller,-118.207489,59.170574,"",5500m (Buffered location),HIGH LEVEL,339.00m,85km,-8.80,2.40,-3.20,,,0.00,7.00,HIGH LEVEL,339.00m,85km,2.20,-13.80,30,0.00,,98.01,32,16,,,NA,,Wildlife Acoustics Inc+SM4(AU-1015)@1.5m,-0.95,-33.43,237,0.039316,-1,0.998222,0,-0.71,-37.35,94,0.025091,-0.989956,1,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=246918,160-SE_20210422_150000.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1081-NW,2021-04-22 21:57:00,60s None,New,Alice Pearson,-114.334320,53.646213,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,18km,-5.00,1.50,-1.80,0.00,0.00,0.00,0.00,EDMONTON STONY PLAIN CS,766.30m,18km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1055)@1.5m,-27.56,-48.29,2,0.006264,-0.045074,0.064453,-23.82,-25.76,-31.04,2,0.036955,-0.011719,0.062897,-24.03,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=363453,1081-NW_20210422_215700.wav,1059
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1081-NW,2021-04-22 21:57:00,60s None,Transcribed,Austin Zeller,-114.334320,53.646213,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,18km,-5.00,1.50,-1.80,0.00,0.00,0.00,0.00,EDMONTON STONY PLAIN CS,766.30m,18km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1055)@1.5m,-27.56,-48.29,2,0.006264,-0.045074,0.064453,-23.82,-25.76,-31.04,2,0.036955,-0.011719,0.062897,-24.03,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=364815,1081-NW_20210422_215700.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,305-SE,2021-04-22 21:57:00,60s None,New,Alice Pearson,-119.263962,58.324382,"",5500m (Buffered location),No daily weather within 165km,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1037)@1.5m,-34.13,-41.83,2,0.009478,-0.045288,0.049011,-26.19,-29.2,-30.34,2,0.031751,-0.007812,0.06073,-24.33,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=363945,305-SE_20210422_215700.wav,1059
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,305-SE,2021-04-22 21:57:00,60s None,Transcribed,Austin Zeller,-119.263962,58.324382,"",5500m (Buffered location),No daily weather within 165km,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1037)@1.5m,-34.13,-41.83,2,0.009478,-0.045288,0.049011,-26.19,-29.2,-30.34,2,0.031751,-0.007812,0.06073,-24.33,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=365117,305-SE_20210422_215700.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,305-SE,2021-04-23 02:00:00,60s None,Transcribed,Austin Zeller,-119.263962,58.324382,"",5500m (Buffered location),No daily weather within 165km,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1037)@1.5m,-31.82,-41.76,2,0.009358,-0.052368,0.069977,-23.1,-28.67,-30.29,2,0.031941,-0.012024,0.074493,-22.56,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=365118,305-SE_20210423_020000.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,305-SE,2021-04-23 02:00:00,60s None,New,Alice Pearson,-119.263962,58.324382,"",5500m (Buffered location),No daily weather within 165km,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1037)@1.5m,-31.82,-41.76,2,0.009358,-0.052368,0.069977,-23.1,-28.67,-30.29,2,0.031941,-0.012024,0.074493,-22.56,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=363574,305-SE_20210423_020000.wav,1059
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,160-NW,2021-04-23 06:49:00,60s None,Transcribed,Michel Vorasane,-118.207489,59.170574,"",5500m (Buffered location),HIGH LEVEL,339.00m,85km,-11.30,1.10,-5.10,,,0.00,6.00,HIGH LEVEL,339.00m,85km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-492)@1.5m,-28.01,-36.62,3,0.020634,-0.025177,0.060272,-24.4,-31.03,-42.94,2,0.012107,-0.025543,0.049255,-26.15,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382972,160-NW_20210423_064900.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,191-NW,2021-04-23 06:49:00,60s None,Transcribed,Michel Vorasane,-117.481285,58.945358,"",5500m (Buffered location),HIGH LEVEL,339.00m,40km,-11.30,1.10,-5.10,,,0.00,6.00,HIGH LEVEL,339.00m,40km,,,,,,,,,,,,Game Trail,Wildlife Acoustics Inc+SM4(AU-418)@1.55m,-36.22,-46.56,2,0.005463,-0.201996,0.120819,-13.89,-40.32,-47.11,2,-0.005363,-0.116913,0.062775,-18.64,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382743,191-NW_20210423_064900.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,279-NW,2021-04-23 06:49:00,60s None,Transcribed,Michel Vorasane,-118.308250,58.451194,"",5500m (Buffered location),HIGH LEVEL A,338.02m,69km,-9.00,1.20,-3.90,,,0.00,,HIGH LEVEL A,338.02m,69km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-419)@1.5m,-26.36,-27.01,2,0.046257,0.033447,0.059662,-24.49,-27.5,-28.25,2,0.040507,0.025452,0.058105,-24.72,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382399,279-NW_20210423_064900.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,281-NW,2021-04-23 06:49:00,60s None,Transcribed,Michel Vorasane,-117.608231,58.424129,"",5500m (Buffered location),HIGH LEVEL A,338.02m,34km,-9.00,1.20,-3.90,,,0.00,,HIGH LEVEL A,338.02m,34km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-993)@1.5m,-5.05,-36.13,3,0.037254,-0.607635,0.928619,-0.64,-8.1,-35.11,2,0.050224,-0.548431,0.493439,-5.22,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382397,281-NW_20210423_064900.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1293-NW,2021-04-23 08:19:00,60s None,Transcribed,Michel Vorasane,-116.083382,52.514469,"",5500m (Buffered location),NORDEGG CS,1332.00m,4km,-7.30,2.10,-2.60,,,0.00,5.00,NORDEGG CS,1332.00m,4km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-101)@1.49m,-31.03,-39.5,2,0.015834,-0.004059,0.040894,-27.77,-35.96,-40.91,2,0.012026,0.00174,0.020844,-33.62,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382546,1293-NW_20210423_081900.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,221-NW,2021-04-23 08:19:00,60s None,Transcribed,Michel Vorasane,-117.539810,58.754405,"",5500m (Buffered location),HIGH LEVEL,339.00m,26km,-11.30,1.10,-5.10,,,0.00,6.00,HIGH LEVEL,339.00m,26km,,,,,,,,,,,,Clearcut,Wildlife Acoustics Inc+SM4(AU-1044)@1.5m,-34.26,-39.63,2,0.014772,0.003296,0.029388,-30.64,-34.32,-49.36,2,0.006979,-0.027802,0.027527,-31.12,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382719,221-NW_20210423_081900.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,280-NW,2021-04-23 08:19:00,180s None,Transcribed,Austin Zeller,-117.974716,58.486930,"",5500m (Buffered location),HIGH LEVEL A,338.02m,50km,-9.00,1.20,-3.90,,,0.00,,HIGH LEVEL A,338.02m,50km,,,,,,,,,,,,Marsh,Wildlife Acoustics Inc+SM4(AU-1054)@1.5m,-25.95,-28,2,0.045528,-0.008441,0.058051,-24.72,-28.98,-32.52,2,0.028113,-0.003915,0.046739,-26.61,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=249064,280-NW_20210423_081900.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1082-SW,2021-04-23 12:00:00,60s None,New,Alice Pearson,-113.994789,53.588359,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,9km,-5.50,5.50,0.00,0.00,0.00,0.00,0.00,EDMONTON STONY PLAIN CS,766.30m,9km,2.30,-18.30,20,0.00,,92.79,31,9,,,NA,,Wildlife Acoustics Inc+SM4(AU-536)@1.5m,-21.57,-34.68,2,0.023088,-0.122406,0.153473,-16.28,-23.37,-32.94,2,0.030282,-0.082764,0.131317,-17.63,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=363702,1082-SW_20210423_120000.wav,1059
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1082-SW,2021-04-23 12:00:00,60s None,Transcribed,Austin Zeller,-113.994789,53.588359,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,9km,-5.50,5.50,0.00,0.00,0.00,0.00,0.00,EDMONTON STONY PLAIN CS,766.30m,9km,2.30,-18.30,20,0.00,,92.79,31,9,,,NA,,Wildlife Acoustics Inc+SM4(AU-536)@1.5m,-21.57,-34.68,2,0.023088,-0.122406,0.153473,-16.28,-23.37,-32.94,2,0.030282,-0.082764,0.131317,-17.63,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=364910,1082-SW_20210423_120000.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,221-NW,2021-04-24 00:00:00,180s None,Transcribed,Austin Zeller,-117.539810,58.754405,"",5500m (Buffered location),HIGH LEVEL,339.00m,26km,-11.60,4.30,-3.70,,,0.00,5.00,HIGH LEVEL,339.00m,26km,-6.50,-12.70,61,0.00,,97.86,34,5,,-9,NA,Clearcut,Wildlife Acoustics Inc+SM4(AU-1044)@1.5m,-35.58,-37.63,2,0.01421,-0.002117,0.028377,-30.94,-40.8,-44.64,2,0.006596,-0.004588,0.019122,-34.37,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=246987,221-NW_20210424_000000.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1081-SW,2021-04-24 02:00:00,60s None,Transcribed,Austin Zeller,-114.334320,53.646213,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,18km,-4.00,8.00,2.00,0.00,0.00,0.00,0.00,EDMONTON STONY PLAIN CS,766.30m,18km,-3.10,-12.10,50,0.00,,92.62,22,6,,-6,NA,,Wildlife Acoustics Inc+SM4(AU-1039)@1.5m,-21.88,-29.49,3,0.037818,-0.064117,0.136627,-17.29,-23.74,-39.64,2,0.011441,-0.087524,0.1073,-19.39,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=364844,1081-SW_20210424_020000.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1081-SW,2021-04-24 02:00:00,60s None,New,Alice Pearson,-114.334320,53.646213,"",5500m (Buffered location),EDMONTON STONY PLAIN,766.30m,18km,-4.00,8.00,2.00,0.00,0.00,0.00,0.00,EDMONTON STONY PLAIN CS,766.30m,18km,-3.10,-12.10,50,0.00,,92.62,22,6,,-6,NA,,Wildlife Acoustics Inc+SM4(AU-1039)@1.5m,-21.88,-29.49,3,0.037818,-0.064117,0.136627,-17.29,-23.74,-39.64,2,0.011441,-0.087524,0.1073,-19.39,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=363615,1081-SW_20210424_020000.wav,1059
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,160-NW,2021-04-24 06:46:00,60s None,Transcribed,Michel Vorasane,-118.207489,59.170574,"",5500m (Buffered location),HIGH LEVEL,339.00m,85km,-11.60,4.30,-3.70,,,0.00,5.00,HIGH LEVEL,339.00m,85km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-492)@1.5m,-30.96,-36.74,2,0.020608,-0.028107,0.073914,-22.63,-36.34,-39.8,2,0.012129,-0.020294,0.044586,-27.02,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382865,160-NW_20210424_064600.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,221-NW,2021-04-24 06:46:00,60s None,Transcribed,Michel Vorasane,-117.539810,58.754405,"",5500m (Buffered location),HIGH LEVEL,339.00m,26km,-11.60,4.30,-3.70,,,0.00,5.00,HIGH LEVEL,339.00m,26km,,,,,,,,,,,,Clearcut,Wildlife Acoustics Inc+SM4(AU-1044)@1.5m,-34.62,-39.18,2,0.014859,-0.072662,0.091156,-20.8,-36.95,-47.84,2,0.006931,-0.08548,0.086975,-21.21,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382730,221-NW_20210424_064600.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,281-NW,2021-04-24 06:46:00,60s None,Transcribed,Austin Zeller,-117.608231,58.424129,"",5500m (Buffered location),HIGH LEVEL A,338.02m,34km,-9.20,4.20,-2.50,,,0.00,,HIGH LEVEL A,338.02m,34km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-993)@1.5m,-21.5,-32.47,2,0.037299,-0.063751,0.155182,-16.18,-22.55,-29.26,2,0.050162,-0.033295,0.115143,-18.78,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382668,281-NW_20210424_064600.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,305-SE,2021-04-24 06:46:00,180s None,Transcribed,Austin Zeller,-119.263962,58.324382,"",5500m (Buffered location),No daily weather within 165km,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-1037)@1.5m,-24.25,-44.21,2,0.008833,-0.143735,0.152865,-16.31,-25.37,-31.14,2,0.030287,-0.076688,0.132314,-17.57,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=249107,305-SE_20210424_064600.wav,841
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,1293-NW,2021-04-24 08:16:00,60s None,Transcribed,Michel Vorasane,-116.083382,52.514469,"",5500m (Buffered location),NORDEGG CS,1332.00m,4km,-10.00,3.20,-3.40,,,0.00,1.00,NORDEGG CS,1332.00m,4km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-101)@1.49m,-34.86,-36.97,2,0.015831,0.005188,0.024323,-32.28,-36.64,-40.2,2,0.012102,-0.022949,0.066772,-23.51,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382289,1293-NW_20210424_081600.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,191-NW,2021-04-24 08:16:00,60s None,Transcribed,Michel Vorasane,-117.481285,58.945358,"",5500m (Buffered location),HIGH LEVEL,339.00m,40km,-11.60,4.30,-3.70,,,0.00,5.00,HIGH LEVEL,339.00m,40km,,,,,,,,,,,,Game Trail,Wildlife Acoustics Inc+SM4(AU-418)@1.55m,-16.42,-51.93,2,0.005229,-0.184326,0.250702,-12.02,-20.17,-53.62,2,-0.005359,-0.17218,0.122406,-15.28,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382733,191-NW_20210424_081600.wav,1881
ABMI,Zeller-Woodpecker Visual Scanning Project-ABMI 2021,279-NW,2021-04-24 08:16:00,60s None,Transcribed,Michel Vorasane,-118.308250,58.451194,"",5500m (Buffered location),HIGH LEVEL A,338.02m,69km,-9.20,4.20,-2.50,,,0.00,,HIGH LEVEL A,338.02m,69km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-419)@1.5m,-17.21,-31.17,2,0.046302,-0.164124,0.240601,-12.37,-19.48,-32.36,2,0.040512,-0.059753,0.143951,-16.84,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=382406,279-NW_20210424_081600.wav,1881
